step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
20,DEBIT,49582.232928697485,C2471274,2093.7146633005277,0.0,C3774581,134926.8887910379,184509.12171973538,0,0
282,TRANSFER,42826.409624542765,C5094290,196333.12998598113,153506.72036143835,M9897475,189791.09443618113,232617.50406072388,0,0
1,DEBIT,95606.36907760805,C3416551,98596.9115636791,2990.542486071048,M9562644,72457.85552840524,168064.22460601327,0,0
119,CASH_OUT,21552.038999644166,C1878839,187699.03166615422,166146.99266651005,C4867822,146886.63774959787,168438.67674924203,1,0
35,DEBIT,51714.75955840304,C7749602,109869.04676701057,58154.28720860753,M4778857,70171.32868846702,121886.08824687006,0,0
198,CASH_OUT,73628.13509969706,C4041035,121092.97204445775,47464.8369447607,M6013557,60988.211352289065,134616.34645198612,0,0
485,CASH_OUT,55728.7568721428,C7138708,142382.45118079442,86653.69430865161,M1961896,40360.81651508778,96089.57338723059,0,0
59,PAYMENT,92909.18648310842,C6234514,64195.14673288111,0.0,C6684699,164186.98137977291,257096.16786288132,0,0
161,CASH_OUT,37859.03872856429,C5496874,139796.79213500692,101937.75340644264,M4801081,51477.412721829576,89336.45145039386,0,0
691,DEBIT,46421.21299674048,C2741951,105358.38197027674,58937.16897353625,C4440868,56631.63258117152,103052.845577912,0,0
206,PAYMENT,8943.379289951368,C5791843,134495.98991650133,125552.61062654997,M1353034,199793.94843975548,208737.32772970686,0,0
12,PAYMENT,60939.01119408766,C7124341,167166.652181968,106227.64098788035,M4765781,65462.087089063956,126401.09828315162,0,0
490,CASH_OUT,28892.375647965793,C6325870,36845.82605439679,7953.450406430999,C2310645,84554.89776640979,113447.27341437558,0,0
276,TRANSFER,16114.873047605328,C9131064,122710.18206715194,106595.3090195466,M6451510,198011.09155496696,214125.9646025723,0,0
693,TRANSFER,54498.67616116036,C1680050,10422.265721967316,0.0,M7762868,73860.06908348526,128358.74524464562,0,0
242,PAYMENT,53277.79531165307,C5187551,20423.017789807374,0.0,M3785811,73230.40144717338,126508.19675882645,0,0
216,CASH_OUT,7679.5769582823505,C1295906,134918.8471471174,127239.27018883504,M6587505,165542.89324277206,173222.4702010544,0,0
251,TRANSFER,69851.72380409783,C8721182,14187.530361663892,0.0,C8536321,62386.07369753841,132237.79750163623,0,0
126,CASH_OUT,62414.8418460202,C5887163,119071.55596279477,56656.714116774565,M8598448,46757.22072848143,109172.06257450163,0,0
217,CASH_OUT,18982.826546375072,C8557791,44002.51973027709,25019.693183902018,C7130761,84642.05103506446,103624.87758143953,0,0
306,PAYMENT,46996.54272918898,C4240868,60816.965702349604,13820.422973160625,C8655438,140128.16011523854,187124.70284442752,0,0
185,PAYMENT,72060.25935620815,C3967658,25927.30042948528,0.0,M3839587,8648.604995853071,80708.86435206121,0,0
39,CASH_IN,52990.63048007352,C2945188,49733.49723456786,0.0,M3762378,74783.20544371335,127773.83592378687,0,0
223,TRANSFER,39609.35871073866,C4522591,164258.3569638656,124648.99825312695,M2950471,69248.98038916806,108858.33909990673,0,0
184,TRANSFER,32301.611962286268,C8355884,127775.6811213055,95474.06915901924,M8509101,48963.66945240651,81265.28141469278,0,0
495,TRANSFER,61078.347277740955,C1579649,189951.95894257096,128873.61166483001,C8073263,130857.46718086899,191935.81445860994,0,0
427,DEBIT,93916.95896119303,C5870922,9748.971070751055,0.0,M5153568,57998.01608273547,151914.97504392848,0,0
178,CASH_OUT,67207.30956370059,C7264250,158482.39943681372,91275.08987311313,C4153281,121346.3118016006,188553.6213653012,0,0
428,PAYMENT,7567.1157732679185,C1959012,139815.43665588493,132248.320882617,M4833919,100867.3682909254,108434.48406419331,0,0
294,TRANSFER,46122.428850865166,C3033864,52178.46103950721,6056.0321886420425,M8407355,43437.974165179716,89560.40301604487,0,0
151,CASH_IN,89093.33073791169,C9853552,145833.3405621169,56740.00982420522,M1777139,53313.21140843632,142406.54214634802,0,0
384,TRANSFER,9536.79633752858,C4173138,143309.70998292405,133772.91364539546,M1381888,34120.01066131279,43656.80699884136,0,0
638,CASH_OUT,98888.68364254058,C1785334,91869.04061174876,0.0,C4514245,11325.842970191568,110214.52661273215,1,0
308,CASH_OUT,94912.03242517759,C2975975,137727.9237707418,42815.8913455642,C3155871,123837.69262098231,218749.7250461599,1,0
336,PAYMENT,7919.620624914599,C6445894,88916.18060301305,80996.55997809845,M2977806,134557.7387828669,142477.35940778148,0,0
375,DEBIT,93347.99071291054,C3996206,67109.11921157443,0.0,C2489215,33199.99872173398,126547.98943464452,0,0
8,PAYMENT,36376.945766920275,C3094889,93298.19206738324,56921.24630046296,C2290596,123078.47693721465,159455.42270413492,0,0
341,TRANSFER,84486.44579087867,C7005079,179025.89629855825,94539.45050767958,C1731830,196416.9480115156,280903.3938023943,0,0
129,CASH_IN,41896.49543755582,C3502632,76916.75857204363,35020.26313448781,C1816427,14880.418987564426,56776.91442512025,0,0
669,PAYMENT,44141.425758981335,C9624138,80737.63549133277,36596.20973235143,C8044821,98074.17449977274,142215.60025875407,0,0
352,DEBIT,63460.884788656505,C3368432,121680.64552441005,58219.760735753545,C8009773,146607.64272877076,210068.52751742728,0,0
358,PAYMENT,77470.29418567073,C6351426,150599.89508672425,73129.60090105352,M5851341,9201.83956594538,86672.13375161611,0,0
517,CASH_OUT,3475.536179730039,C9940327,146924.1720622313,143448.63588250126,M7051204,155654.69879952315,159130.23497925317,0,0
495,TRANSFER,59356.28395316072,C4188018,3959.7460236314496,0.0,C5099864,195902.24741857717,255258.5313717379,1,0
86,TRANSFER,18754.62611032736,C1985043,137483.06660377063,118728.44049344327,C7485093,17697.572706550636,36452.19881687799,0,0
175,TRANSFER,34660.35683453397,C7770207,90110.80961978537,55450.4527852514,C4786105,164445.98109318508,199106.33792771905,0,0
193,TRANSFER,34862.06974890613,C2931823,104817.9935108915,69955.92376198537,C4655238,75716.30890241885,110578.37865132498,0,0
311,TRANSFER,46959.12798809325,C7421830,112332.66738859584,65373.539400502596,M8188340,28823.24048680236,75782.3684748956,0,0
119,TRANSFER,33480.22754642972,C8940294,146343.92342165307,112863.69587522335,C9307585,98638.64183926956,132118.86938569928,0,0
218,CASH_IN,10825.375733221708,C1724568,166266.5967216626,155441.22098844088,C8836139,14303.74715624314,25129.12288946485,0,0
427,DEBIT,14648.3109786926,C5847724,129252.18892644721,114603.8779477546,C5378241,104420.28163343684,119068.59261212943,0,0
414,TRANSFER,3440.4547575536576,C5001175,112781.44416120024,109340.98940364658,C6360699,3871.3576008099217,7311.812358363579,0,0
114,DEBIT,47077.883624342554,C1670247,74753.85096254037,27675.967338197814,M3325292,145722.28833454603,192800.1719588886,0,0
145,TRANSFER,95449.32471581355,C2567692,27575.643846389507,0.0,M1181756,97593.93716231773,193043.26187813128,1,0
538,PAYMENT,11655.954842446843,C2511718,191715.5363289728,180059.58148652597,C3697145,91787.93218703612,103443.88702948295,0,0
648,TRANSFER,94631.82285100789,C6459523,92368.45846506151,0.0,M6823606,39238.29874841673,133870.12159942463,1,0
303,CASH_OUT,73362.81532173614,C6495996,113242.44889947865,39879.63357774251,M2630178,72252.63115895315,145615.44648068928,0,0
588,CASH_IN,63786.1304131229,C1559168,150214.62788728342,86428.49747416053,M5699606,36373.88648433326,100160.01689745617,0,0
345,PAYMENT,64563.247756823934,C2239613,13682.09699596583,0.0,M5638023,147078.02010714787,211641.2678639718,1,0
1,PAYMENT,82690.09207478858,C3470352,171002.2018007463,88312.1097259577,C4438612,39805.05988660546,122495.15196139403,1,0
147,CASH_OUT,10781.294451544156,C1349829,159405.14866848147,148623.85421693732,C7730848,123350.665410343,134131.95986188715,0,0
287,TRANSFER,50524.95692419762,C2915883,154885.71638196823,104360.75945777062,C8218990,55921.500213550426,106446.45713774805,0,0
654,CASH_IN,69739.40471224977,C2770826,4396.541346881677,0.0,M9788875,131396.43918466545,201135.8438969152,0,0
53,PAYMENT,58723.362462849014,C8280116,105303.77028208284,46580.40781923383,C9496767,108090.99178426847,166814.35424711747,0,0
304,CASH_IN,83294.62919522713,C7176977,10853.674146487368,0.0,C7040707,84687.726330544,167982.35552577113,0,0
69,PAYMENT,7319.943730234014,C5079399,110174.51576945824,102854.57203922424,C1143905,134600.16668209428,141920.1104123283,0,0
361,TRANSFER,69101.03384596668,C3612902,143689.66525110448,74588.6314051378,C1328278,83144.41432164583,152245.4481676125,0,0
602,PAYMENT,53449.3702654333,C7117403,24370.05005168458,0.0,C2259551,164274.12051500657,217723.49078043987,0,0
220,PAYMENT,37978.17031159635,C2605869,138976.62109545773,100998.45078386138,M9013820,145919.69164705317,183897.86195864953,0,0
704,DEBIT,34093.47072517968,C2286479,89906.56919706144,55813.09847188176,M7725443,108127.79890261624,142221.2696277959,0,0
575,TRANSFER,62121.180014141864,C4930174,162310.586135564,100189.40612142213,C2976177,175412.1365171994,237533.31653134126,0,0
585,CASH_OUT,89110.43792696205,C3934312,106717.7878760602,17607.34994909815,C6068832,165772.3642936111,254882.80222057318,0,0
161,CASH_OUT,49667.97501750141,C5858355,67224.30716692975,17556.332149428337,C9149890,106367.87892409984,156035.85394160126,0,0
681,TRANSFER,82489.84409128432,C3106908,66398.31268474173,0.0,M3482563,13689.538740159502,96179.38283144383,0,0
89,CASH_OUT,40275.42254621236,C9162772,179497.3040015168,139221.88145530445,C3617117,113199.27043984881,153474.69298606116,0,0
688,TRANSFER,10329.206833038337,C8873647,90574.31691702646,80245.11008398813,M8974448,71051.3979120571,81380.60474509544,0,0
585,CASH_OUT,6244.423072217991,C4320108,81150.77943528419,74906.3563630662,M9061725,108022.58856074682,114267.01163296482,0,0
589,DEBIT,5228.30369523539,C3113685,7974.724459583115,2746.4207643477257,M9694215,129426.09209951868,134654.39579475406,0,0
159,CASH_OUT,38076.99918157123,C9486025,72864.92102308033,34787.9218415091,C8380111,128967.71497012793,167044.71415169915,0,0
489,PAYMENT,33790.051308500624,C9039880,169925.41098888495,136135.35968038434,M6394356,134704.80870360028,168494.8600121009,0,0
324,TRANSFER,71821.90865989469,C3819672,152197.53130652182,80375.62264662713,C1649093,135853.72500900296,207675.63366889764,0,0
610,CASH_IN,74307.86800832809,C1348492,44182.64055931995,0.0,M6377906,21856.283742700834,96164.15175102893,0,0
381,CASH_IN,5180.311486490608,C3956649,82611.32464270065,77431.01315621004,C4608792,38342.46609145873,43522.77757794934,0,0
102,TRANSFER,22190.213962612594,C8753901,39315.935216349775,17125.72125373718,C4766427,126108.20090847019,148298.4148710828,0,0
494,DEBIT,27498.75883087408,C3023001,190843.36336694137,163344.6045360673,C3938915,81634.47774620734,109133.23657708142,0,0
644,CASH_OUT,54806.43721586666,C8171284,119623.57570710713,64817.13849124047,M8264891,152570.3290611527,207376.76627701937,0,0
614,DEBIT,14537.070868304332,C5525931,150870.95850970972,136333.8876414054,M7834184,24981.85645256643,39518.92732087076,0,0
19,CASH_IN,13480.727818060037,C5338748,142761.7299353558,129281.00211729576,C1058407,38304.598884107865,51785.326702167906,0,0
454,TRANSFER,94384.510031875,C5625202,174737.8726780167,80353.36264614169,M2261012,111692.9284872946,206077.4385191696,1,0
482,TRANSFER,80439.87043904832,C4606743,189865.55570909186,109425.68527004354,M6944960,100149.60385357974,180589.47429262806,0,0
594,DEBIT,18147.424718907914,C9438182,6489.23475514489,0.0,C9625086,53279.43079533799,71426.85551424591,0,0
397,DEBIT,40716.12400975855,C7654667,195060.23597999048,154344.11197023193,C3480628,81668.64870103169,122384.77271079025,0,0
279,CASH_OUT,35626.6377258308,C7274333,174108.49262117592,138481.8548953451,M6288308,6996.2556113306155,42622.89333716141,0,0
365,PAYMENT,79121.30699913419,C9528625,76589.48173961925,0.0,M9877001,7407.621598874825,86528.92859800902,0,0
331,PAYMENT,51070.270356164394,C4228335,167413.8485114141,116343.5781552497,C4487235,18985.40056497433,70055.67092113872,0,0
641,CASH_OUT,12872.188725647355,C3995742,147311.5964661899,134439.40774054255,C4244360,115358.4906401121,128230.67936575945,0,0
344,PAYMENT,73925.30710930876,C4556074,158622.87533793834,84697.56822862958,M2843993,172743.28292263072,246668.5900319395,0,0
455,CASH_IN,39749.1090246694,C5324842,44138.20656781107,4389.097543141666,M5358017,52044.65785191501,91793.76687658441,0,0
601,PAYMENT,26366.13233845149,C3034328,129712.74038713308,103346.60804868158,C5348273,6787.965944684049,33154.098283135536,0,0
725,CASH_OUT,37612.312339869946,C5451774,5185.178859858164,0.0,M9001365,141725.4204104625,179337.73275033245,0,0
655,PAYMENT,49825.88070432895,C2948031,169645.82651056975,119819.94580624081,C5146562,171070.4478010133,220896.32850534224,0,0
65,TRANSFER,34377.24009005924,C8553193,190208.5944951578,155831.35440509857,C4087906,27634.557052620345,62011.797142679585,0,0
76,DEBIT,24266.386681916607,C5473852,132424.6881270576,108158.301445141,M5523121,77149.53918808003,101415.92586999663,0,0
711,CASH_IN,39910.352677517636,C2645493,102533.93063520042,62623.577957682784,C2036858,31747.36811804095,71657.72079555859,0,0
143,TRANSFER,2015.3737839148343,C8353188,145146.21787261424,143130.8440886994,M2150154,21271.48612187304,23286.859905787875,0,0
605,TRANSFER,77272.53482502175,C5643138,65272.25764492339,0.0,M3165961,129633.7076948749,206906.24251989665,0,0
473,CASH_OUT,17177.39486740182,C3504153,125277.5591625076,108100.16429510579,C6819789,193507.29523562625,210684.6901030281,0,0
417,DEBIT,4486.070901700661,C3276583,143794.58786128883,139308.51695958816,C6602753,135633.12512415243,140119.1960258531,0,0
305,DEBIT,65404.49942121741,C9872631,28536.156296237514,0.0,M6429036,196962.93256152363,262367.43198274105,0,0
736,CASH_IN,77416.21926948486,C6519718,28013.601099318475,0.0,M2648555,86879.05521405827,164295.27448354312,0,0
497,CASH_OUT,81401.53024612504,C1953618,143227.6355428614,61826.10529673635,M4565685,179573.95776547203,260975.48801159707,0,0
291,CASH_IN,49401.567347793934,C1032799,86356.49883309919,36954.93148530526,M7198514,41016.84493326092,90418.41228105486,0,0
102,PAYMENT,20616.28165052953,C7433684,177840.29969218,157224.01804165047,C4740188,23580.87340215862,44197.15505268815,0,0
267,TRANSFER,73749.04495725769,C9267840,62387.77643136753,0.0,C9623330,140504.01018248725,214253.05513974495,0,0
622,CASH_IN,70001.33640771828,C3399941,8486.14744972891,0.0,M7014164,74281.66617252716,144283.00258024543,0,0
3,TRANSFER,24702.446336907007,C5534062,129975.20584630393,105272.75950939691,M2771818,63537.520549420326,88239.96688632734,0,0
85,CASH_OUT,90350.43481069301,C6465566,136847.84532051612,46497.41050982311,M5077216,134256.11559953162,224606.55041022465,1,0
328,PAYMENT,10526.708662474617,C4279115,110718.32179574206,100191.61313326744,M7554642,66696.80835389762,77223.51701637224,0,0
450,CASH_OUT,98270.55513517343,C3058836,136666.52913891958,38395.974003746145,M8222023,114511.63444970427,212782.1895848777,1,0
454,PAYMENT,86038.75631664871,C4374067,104750.868894879,18712.112578230284,M7476446,59891.02125226087,145929.77756890957,0,0
629,PAYMENT,68821.0746833596,C3109572,138526.56321980912,69705.48853644951,M6152775,156751.51764225028,225572.59232560988,0,0
221,TRANSFER,93881.1138391553,C5474760,8787.481311038902,0.0,C3546840,62477.66809906308,156358.78193821837,1,0
154,CASH_OUT,72258.8857155384,C9691053,73679.4740442043,1420.5883286658936,C3879088,106998.82889924404,179257.71461478242,0,0
665,CASH_OUT,19126.654003301588,C3144124,42163.38359073692,23036.729587435333,M1894501,4635.216739402348,23761.870742703937,0,0
12,CASH_IN,44271.39819746989,C2129429,19865.227722325464,0.0,C8455180,158346.15667167856,202617.55486914844,0,0
133,CASH_OUT,7243.152130730372,C3741575,46818.52723321438,39575.37510248401,C9711402,124067.55496439521,131310.70709512557,0,0
304,CASH_IN,39026.77648658273,C6003590,38262.123606357636,0.0,C1936521,38447.413398579134,77474.18988516186,0,0
293,DEBIT,74186.14167174714,C4267101,194626.27767231944,120440.1360005723,C5211475,43074.675218205026,117260.81688995217,1,0
300,DEBIT,38705.690757988654,C5527228,57309.18354369255,18603.492785703893,C6750992,52498.58370096441,91204.27445895306,0,0
740,DEBIT,33096.3881292666,C4569873,46191.7940294319,13095.4059001653,C1857060,115306.02091911237,148402.40904837896,0,0
43,CASH_OUT,59576.036678780154,C5562906,166974.90125379857,107398.86457501841,M7501881,109663.2666186046,169239.30329738476,0,0
343,CASH_OUT,87233.23244698961,C3606804,83823.24345376779,0.0,C5269619,54772.74392837787,142005.9763753675,0,0
326,CASH_IN,4853.5609353566315,C2374340,84293.08968986182,79439.5287545052,C5520072,138812.45839540072,143666.01933075735,0,0
498,PAYMENT,38608.49642650357,C5016284,88718.09327603035,50109.59684952679,C6600674,177808.23318674622,216416.72961324977,0,0
364,CASH_IN,15908.250107344744,C2935204,83306.90122412292,67398.65111677817,C3499678,8703.095530707695,24611.345638052437,0,0
427,DEBIT,69565.88964811378,C3500989,65313.09099176967,0.0,M8691521,83439.32756453629,153005.21721265005,0,0
21,CASH_IN,10661.883587070373,C1117781,57267.888510957964,46606.004923887594,C5371480,118704.02370896198,129365.90729603235,0,0
407,PAYMENT,66514.29508216643,C5719565,176391.93529708823,109877.6402149218,M2886504,117287.04070739988,183801.3357895663,0,0
619,CASH_OUT,28689.468992710943,C6039522,32341.46922707124,3652.0002343602973,C1378803,3907.069397902152,32596.538390613096,0,0
336,CASH_IN,19971.789692348746,C4182825,36212.470584587856,16240.68089223911,C3208336,42113.213169721006,62085.002862069756,0,0
117,DEBIT,93641.62052671604,C5315707,114343.82008500847,20702.19955829243,C5609228,12366.144262424306,106007.76478914035,0,0
124,DEBIT,1950.605216920991,C1549634,68731.71593254701,66781.11071562603,C5154235,113793.01450998682,115743.61972690781,0,0
399,CASH_OUT,43833.94946176794,C3727073,84305.87296940543,40471.9235076375,M1669772,129077.97753389343,172911.92699566137,0,0
715,CASH_IN,2260.5365469331987,C4236145,161309.3215781366,159048.78503120338,C7739493,31948.432684695515,34208.96923162871,0,0
51,PAYMENT,48410.94550562247,C3539521,180726.2120754211,132315.26656979864,M6010114,66602.22386841453,115013.169374037,0,0
324,CASH_OUT,50154.63304166238,C4105038,158110.73591130943,107956.10286964705,C3190790,65960.7486752042,116115.38171686658,0,0
141,CASH_IN,32234.080892335227,C2911950,46985.65265815031,14751.571765815086,M1865012,163960.46631795669,196194.5472102919,0,0
470,TRANSFER,13302.961574749865,C3988731,195994.25792181006,182691.29634706018,M4400898,38931.88090582666,52234.842480576524,0,0
334,DEBIT,37701.115019674085,C9217439,72635.30016321917,34934.18514354509,C2735245,109662.8242651317,147363.9392848058,0,0
373,PAYMENT,67259.06769926335,C9323024,33813.4122329226,0.0,C2558479,156587.10250017687,223846.1701994402,0,0
564,PAYMENT,78261.34128358147,C3940639,99899.341093608,21637.999810026537,M3206622,165915.63857940957,244176.97986299102,0,0
494,PAYMENT,53121.985178575414,C9098801,145057.15392698944,91935.16874841403,C1260236,133313.2188569466,186435.204035522,0,0
539,DEBIT,59024.45600453159,C6700462,16654.176261614804,0.0,C2250624,59905.55045237658,118930.00645690816,0,0
669,CASH_IN,20141.575475352805,C8482035,126857.38292420957,106715.80744885677,M1632600,164609.31496577125,184750.89044112407,0,0
156,CASH_OUT,28804.30028944218,C2711638,171615.58468531925,142811.28439587707,C8937259,148433.2054200253,177237.50570946748,0,0
291,CASH_IN,16273.371444230606,C8044392,52356.29653841753,36082.925094186925,M9870602,140893.82676585385,157167.19821008446,1,0
648,CASH_OUT,25004.605465460674,C4735268,138624.6424353415,113620.03696988082,C9719227,13467.079777001434,38471.68524246211,0,0
144,PAYMENT,22566.189344530623,C5977188,79981.72599208813,57415.536647557514,M6325638,8652.976130309908,31219.16547484053,1,0
106,CASH_IN,51992.93376048464,C1789031,82827.02862791633,30834.09486743169,C3255501,139073.0595403159,191065.99330080056,0,0
420,PAYMENT,56312.60670349387,C1740079,56162.80624178256,0.0,M1873111,188958.96024678613,245271.56695028,0,0
670,TRANSFER,94500.2473400683,C5905829,124878.75928797908,30378.51194791078,M9442620,154744.78561260388,249245.03295267216,1,0
658,PAYMENT,19637.507645442154,C2238503,72199.85060603092,52562.342960588765,C2491119,166295.1132987377,185932.62094417986,0,0
2,PAYMENT,64203.403445133445,C7815762,166180.60069231567,101977.19724718222,C9646246,108996.45616995808,173199.85961509153,0,0
589,CASH_OUT,81744.20097185354,C4564936,192581.08460990616,110836.88363805262,C1527040,60917.228817614785,142661.42978946833,0,0
644,TRANSFER,56068.122231926944,C1333060,187017.5360081849,130949.41377625795,C6792933,135547.37935337683,191615.50158530378,0,0
90,PAYMENT,25574.864884857463,C6934040,32625.67459859771,7050.809713740247,C3208345,142394.17509853852,167969.03998339598,0,0
345,PAYMENT,26328.76797899802,C2954201,2838.0599989501043,0.0,M8958330,135071.59433880137,161400.3623177994,0,0
350,TRANSFER,4021.380001792891,C8555555,87693.66822443155,83672.28822263866,M6895145,189341.8113438641,193363.191345657,0,0
459,TRANSFER,30613.87823219332,C8115375,145776.74153443734,115162.86330224402,M9859403,73435.8066529113,104049.68488510462,0,0
263,CASH_IN,74485.90753243768,C9532623,195491.0536669922,121005.14613455452,M8323061,7931.5077911567,82417.41532359438,0,0
351,CASH_OUT,4847.0239449903265,C7787839,156684.46031442113,151837.4363694308,C6486642,181688.87055148187,186535.8944964722,0,0
108,TRANSFER,22007.598722232582,C2548160,116109.86437340798,94102.2656511754,M1243977,32099.82377081626,54107.42249304884,0,0
586,TRANSFER,70652.62660332501,C3894978,5270.582445909477,0.0,M4791923,139463.6678774865,210116.2944808115,0,0
39,DEBIT,78286.89112600537,C4480030,165108.1383014709,86821.24717546553,M8400626,174640.88795453688,252927.77908054227,1,0
159,TRANSFER,45586.30916518665,C7809368,35429.00678584222,0.0,M6328149,62028.279602927025,107614.58876811367,0,0
583,CASH_OUT,69837.62641401702,C9775412,11121.302837358082,0.0,M1888046,166083.0481709853,235920.67458500233,0,0
312,PAYMENT,38856.42164862371,C2860288,170071.7694708529,131215.34782222917,C3134600,66411.62525428883,105268.04690291254,0,0
241,PAYMENT,16075.33317791034,C8589254,113250.17357440139,97174.84039649105,M8782773,158851.58564724994,174926.91882516028,1,0
445,PAYMENT,39875.13440293836,C8756688,25710.31957208987,0.0,C1889411,13965.972594745146,53841.106997683506,0,0
298,PAYMENT,58038.785238293975,C8310986,77308.53263481623,19269.74739652226,C4748356,131048.59973418554,189087.3849724795,0,0
36,DEBIT,94810.52285710374,C3412008,17108.33344511267,0.0,C3441042,135427.6161157592,230238.13897286297,0,0
84,TRANSFER,6968.220113658865,C3611173,127602.1613855604,120633.94127190152,C5097261,98285.16601619129,105253.38612985016,1,0
452,PAYMENT,50788.66997511157,C9043048,56485.453268534955,5696.783293423388,C9527992,137418.17277254217,188206.84274765372,0,0
385,CASH_IN,32959.08584325136,C2710525,173218.82627307496,140259.74042982358,M6560018,184636.7341107682,217595.81995401956,0,0
172,PAYMENT,50880.33825824178,C3931825,71559.2057639384,20678.867505696617,M8950085,146770.96499364558,197651.30325188738,0,0
376,TRANSFER,2495.1471929155146,C9911707,98926.77260398355,96431.62541106805,C2837892,192259.20579693196,194754.35298984748,0,0
685,PAYMENT,31371.232934687974,C7930250,12704.679501195027,0.0,M8534682,89722.46277041436,121093.69570510233,0,0
362,DEBIT,82004.8279379478,C4595775,55118.52332879397,0.0,M9609316,105658.14634079143,187662.97427873925,0,0
559,CASH_OUT,55438.77921207829,C1576115,135353.45433811948,79914.6751260412,M3048490,52747.73944754137,108186.51865961966,0,0
141,CASH_OUT,45113.19103233013,C4562452,147252.55355552802,102139.3625231979,C1166885,197120.3335601737,242233.52459250382,0,0
118,TRANSFER,28623.954664362424,C3021013,48564.37100224673,19940.416337884304,M4015038,11027.347032254474,39651.301696616894,0,0
277,CASH_OUT,29874.448026856455,C4750517,100764.01974414158,70889.57171728513,C5232657,71724.08352336206,101598.53155021851,0,0
726,CASH_OUT,38371.833215699386,C3165924,163506.22104090103,125134.38782520164,C9947881,59539.43295372257,97911.26616942196,0,0
220,CASH_IN,83573.51392545959,C3637051,75982.03217791107,0.0,M6547279,77302.34262561108,160875.85655107067,0,0
26,TRANSFER,96724.599360146,C9541962,26754.253471357846,0.0,M4072917,183543.57210397313,280268.1714641191,1,0
521,TRANSFER,43921.67259690241,C8028181,86374.07792249386,42452.40532559145,C5021357,73607.57481370297,117529.24741060539,0,0
10,CASH_OUT,39395.948590901404,C2516008,120125.73308640624,80729.78449550483,M1438702,183395.3305400001,222791.2791309015,0,0
378,CASH_OUT,84670.4225044043,C5336716,1479.7056384759032,0.0,M9509890,84667.77233264054,169338.19483704484,0,0
633,CASH_OUT,42747.84153156673,C1358773,69713.50133614578,26965.659804579052,M5504331,170953.75384404167,213701.5953756084,0,0
637,DEBIT,55246.61541233555,C7103996,121487.16417903293,66240.54876669738,C4856406,104350.01970013375,159596.63511246932,0,0
682,PAYMENT,23171.07229341457,C2419330,190382.39000893408,167211.31771551952,C1575854,62270.56868566298,85441.64097907755,1,0
584,DEBIT,74375.90332432961,C7149644,81709.74649513295,7333.843170803331,M5719242,89869.95979357747,164245.86311790708,0,0
152,TRANSFER,53245.63299525111,C4228763,32594.45309586526,0.0,C3269161,84876.21579564069,138121.8487908918,0,0
720,CASH_IN,80922.55156901013,C2103091,106843.81959337066,25921.26802436053,C8361331,51982.81241711018,132905.36398612033,1,0
49,PAYMENT,78095.1997298641,C9498054,57150.47221993608,0.0,M8618488,57927.74599838135,136022.94572824545,0,0
154,CASH_IN,21578.976350175853,C8894800,42955.87986295679,21376.903512780937,M2321663,37290.78426221089,58869.760612386744,1,0
293,TRANSFER,71591.99150072047,C6950767,118080.6518056124,46488.660304891935,C9719486,67200.11144152167,138792.10294224214,0,0
580,TRANSFER,80025.435354342,C1059789,183176.70686728117,103151.27151293917,C4031981,124881.16064983422,204906.59600417622,0,0
50,CASH_IN,34676.113354161265,C3680928,167044.8408678572,132368.72751369592,C4085997,77311.63374192624,111987.7470960875,0,0
664,CASH_IN,17343.650378937225,C6973322,36458.50777381849,19114.857394881266,M4099105,142464.64218525845,159808.29256419567,0,0
531,CASH_IN,362.9523424008592,C6083212,153175.8916699713,152812.93932757044,C4789668,197395.63393759064,197758.5862799915,0,0
612,TRANSFER,45145.274944005505,C3601855,45973.72687467385,828.4519306683433,C8010826,75420.215896897,120565.49084090251,0,0
60,CASH_OUT,35308.029880730275,C1930340,58140.252138643846,22832.22225791357,M6718666,92527.84281792339,127835.87269865366,0,0
167,CASH_IN,55535.49239915835,C7829484,184010.30137669775,128474.8089775394,C7687678,32822.03138961952,88357.52378877788,0,0
202,PAYMENT,18885.305149619697,C5027876,182210.03014275423,163324.72499313453,M8796476,78443.05715586322,97328.36230548292,0,0
146,TRANSFER,85980.58821188087,C6911342,33726.15290903247,0.0,M9833880,145366.4901581359,231347.07837001677,0,0
676,DEBIT,25849.746041248156,C3309117,12838.371184696285,0.0,M8622674,43480.95994849257,69330.70598974073,0,0
439,DEBIT,22720.317548256233,C4590278,58623.620647389755,35903.303099133525,C1631967,36410.80973104585,59131.127279302076,0,0
242,PAYMENT,48123.33424278716,C2162493,116355.01195555371,68231.67771276654,C3769017,75274.97472983834,123398.3089726255,0,0
581,CASH_OUT,49935.217272053,C9913615,175378.33556326522,125443.11829121222,C9124487,163729.8971435463,213665.1144155993,0,0
687,CASH_IN,21587.014355630774,C9603122,23767.477780098223,2180.463424467449,C3908328,124731.43794229669,146318.45229792746,1,0
561,TRANSFER,27258.886599918984,C7183524,82991.70044050392,55732.81384058493,M2511010,191515.87551732128,218774.76211724026,0,0
483,CASH_IN,17053.55339160897,C9520749,54349.957344105125,37296.403952496155,C1531152,180908.0869855251,197961.64037713406,0,0
108,TRANSFER,71874.17181448436,C3676154,2985.793447203533,0.0,C1341914,30227.439364648468,102101.61117913283,0,0
